DALIA_ID,Authors,License,Link,Title,Community,Description,Discipline,FileFormat,Keywords,Language,LearningResourceType,MediaType,ProficiencyLevel,PublicationDate,TargetGroup,RelatedWork,Size,Version
9046ca13-2a84-4d09-9f2b-4b48c45a34a9,"Donaldson, Mary * Higman, Rosie",CC-BY-4.0,https://zenodo.org/records/1745533,Arts and Humanities Research Council Data Management Plan Rubric,Research data management (RDM) open training materials (R) * Research Data Network (R),"This rubric is designed as a checklist or marking aid for those reviewing data management plans for submission to the Arts and Humanities Research Council (AHRC). The Data Management Plan should outline the project’s approach to managing data. It is mandatory to include for all Leadership Fellows, Research Grants and Follow on Funding applications but is not required for Research Networking.

It is an updated version of the original rubric created by Sarah Jones, Digital Curation Centre, to reflect the changes in the data management requirements of the AHRC:  

http://www.dcc.ac.uk/sites/default/files/documents/resource/DMP/AHRC%20DMP%20Compliance%20rubric.pdf
",,.pdf,research data management * humanities * arts * data management plans,en,lecture,,,2018-11-30,,,663 kB,1
52daa034-0f4d-45a5-85e6-ee7ba0d6b957,"Rekowski, Thomas",CC-BY-SA-4.0,https://zenodo.org/records/1468358,Durability of Storage Media,Research data management (RDM) open training materials (R),Handout on storage media durability.,https://w3id.org/kim/hochschulfaechersystematik/n0,.pdf,storage media * lifespan * research data management * FoDaKo,en,poster,text * image,novice,2018-10-22,,,372 kB,1
5a71deb6-e01a-434e-a8d6-ac65cfb28942,"Jones, Sarah",CC-BY-4.0,https://zenodo.org/records/1461601,What you need to know about DMPs,EU Open Research Repository (R) * DCC (R) * Research data management (RDM) open training materials (R),"Presentation given as part of the 2018 OpenAIRE-FOSTER Open Access week webinar series. The tutorial is aimed at librarians and data support staff who are assisting researchers with Data Management Plans (DMPs). It reflects on recent trends and developments that will help in service delivery, including changing policies for DMPs, how funders review DMPs, new tools and international activities to make DMPs Open, machine-actionable and FAIR.",,.pptx,DMP * Data Management Plan * data policy * funder * review * tools * DMPonline * DMPOpidor * DMPTuuli * RDMOrganiser * OpenDMP * EasyDMP * machine-actionable * DMP * Open * open data * open access,en,tutorial,presentation,,2018-10-13,data steward,,4.1,1
289b4efc-0cfa-4f64-a161-32a555e36ae9,"Jones, Sarah",CC-BY-4.0,https://zenodo.org/records/1451956,Machine-actionable DMP workshop: defining requirements and priorities in the South African context,Research data management (RDM) open training materials (R),"Data Management Plans (DMPs) are becoming commonplace across the globe, but opportunities are being missed to make the best use of the data and truly support researchers’ practices. The current manifestation of a DMP—a static pdf/doc/txt file created before a project even begins—only contributes to the perception that they are an annoying administrative exercise. What they really are is an integral part of research practice since today most research (across all disciplines) involves data, code, and other digital components. So can we reimagine DMPs in this context? 

This workshop addressed ideas for making DMPs machine-actionable and integrating them with other tools and services to embed the DMP in existing research workflows. Brainstorming and discussion sessions will give participants an opportunity to define and prioritise use cases that connect the DMP to support services and make the best use of the data. These ideas will help to shape the future functionality of Data Management Planning tools and services.
",,.pptx * .pdf,Data Management Plan * DMP * openDMP * machine-actionable * DMPonline * research data management  ,en,,text,,2018-10-08,researcher,,8.5,1
39374553-6b1e-4d7f-8b7c-0820da760b52,"Dolzycka, Dominika * Biernacka, Katarzyna * Buchholz, Petra * Cortez, Katrin",CC-BY-4.0,https://zenodo.org/records/1441115,Forschungsdatenmanagement,FDMentor (S) * Research data management (RDM) open training materials (R),Informationsmaterial zum Thema Forschungsdatenmanagement.,https://w3id.org/kim/hochschulfaechersystematik/n0,.pdf,Forschungsdatenmanagement * Research Data Management * Research Data * Forschungsdaten,de,poster,,novice,2018-10-01,,,181 kB,1
04924ca5-9628-4f5f-868d-062b060bf002,"Biernacka, Katarzyna * Dolzycka, Dominika * Buchholz, Petra",CC-BY-4.0,https://zenodo.org/records/1440956,Wie publiziere ich Forschungsdaten?,FDMentor (S) * Research data management (RDM) open training materials (R),Informationsmaterial zur Publikation von Forschungsdaten.,,.pdf,Forschungsdaten * Research Data * Beratung,de,poster,,novice,2018-10-01,researcher,,160 kB,1
80c1c46f-a510-4355-b0b2-2f9162e72052,EDINA and Data Library,CC-BY-4.0,https://zenodo.org/records/1062722,Research Data Management overview,Research data management (RDM) open training materials (R),"This resource is derived from MANTRA - http://mantra.edina.ac.uk/ - and provides an overview of RDM in four short modules which can be edited so as to add information about local Research Data Management support services, before local deployment in a VLE or on the Web (N.B. Requires Xerte Online Toolkits - http://www.xerte.org.uk.). 

    Introduction
    Finding data
    Working with research data
    Data management planning 

",,,RDM * Research Data Management ,en,lecture,,,2017-11-20,,,17.7,1.2
473dc445-184c-4b5e-8c58-f38cba0c8017,"EDINA and Data Library, University of Edinburgh",CC-BY-4.0,https://zenodo.org/records/1035218,Research Data MANTRA (online training units & data handling tutorials),Research data management (RDM) open training materials (R),"

MANTRA is an online training course which provides guidelines for good practice in research data management. This release presents the learning units and practical data handling tutorials and materials available on the MANTRA site as of October 2017. The course content is applicable to all research disciplines and is particularly appropriate for postgraduate students and early career researchers who work with data and would like to learn more about managing their research data. This course is an Open Educational Resource that is free for anyone to access and use via the website: https://mantra.edina.ac.uk/ 

The online course includes eight online units and one set of offline (downloadable) data handling tutorials:

Research data explained: Understand the nature of research data in a variety of disciplinary settings
Data management plans: Create a data management plan and apply it from the start to the finish of your research project
Organising data: Name, organise, and version your data files effectively
File formats & transformations: Gain familiarity with different kinds of data formats and know how and when to transform your data
Documentation, metadata & citation: Document your data well for yourself and others, learn about metadata standards and cite data properly
Storage & security: Know how to store and transport your data safely and securely (backup and encryption)
Data protection, rights & access: Understand legal and ethical requirements for managing data about human subjects; manage intellectual property rights
Sharing, preservation & licensing: Understand the benefits of sharing, preserving and licensing data for re-use

Data handling using ArcGIS
Data handling using NVIVO
Data handling using R
Data handling using SPSS

The online course units were created using open source software Xerte Online Toolkits 2.x and can be imported and edited into Virtual Learning Environments (VLE) such as Moodle. Video interviews with University of Edinburgh researchers and selected videos are available via the Data Library YouTube channel.",,,Research Data Management * R * ArcGIS * NVIVO * SPSS,en,lecture,,,2017-10-23,researcher * student (PhD),,124.2,1
cfb2f27c-d5a3-4f10-a3d2-198d4c4442ab,EDINA and Data Library,CC-BY-4.0,https://zenodo.org/records/837285,Research Data Management overview,Research data management (RDM) open training materials (R),"This resource is derived from MANTRA - http://mantra.edina.ac.uk/ - and provides an overview of RDM in six short modules that can be edited for local deployment in a VLE or on the Web (N.B. Requires Xerte Online Toolkits - http://www.xerte.org.uk.)

    Introduction
    Finding Data
    Generating and Organising Data
    Evaluating and Mitigating Risk
    Sharing and Publishingh Data
    Data Management Planning",,,RDM * Research Data Management ,en,lecture,,novice,2017-08-01,,,26.3,1
48b55396-51a3-46f5-ba69-5773669434ad,"Jones, Sarah",CC-BY-4.0,https://zenodo.org/records/804484,Data Management Planning and Active DMPs workshop,Research data management (RDM) open training materials (R),"

Slides and exercise from a Data Management Planning workshop session as part of the ""Open Research Data Management: policies and tools"" event in Milan on 24-25th May 2017 - http://www.oa.unito.it/new/workshop-open-research-data-management/

The workshop materials introduce participants to Data Management Plans and provide practical suggestions on how they can be used to support research.The initial presentation (DMP nuts and bolts) gives an overview that explains what DMPs are and why they are useful. A vision of a future world where the DMP is connected to other research systems and tools is provided in the Active DMPs talk. Participants did an exercise to brainstorm how DMPs fit into the research ecosystem at their own institution, and share the requirements they have for tool providers like the Digital Curation Centre and California Digital Library. Advice on what to do next and how to engage in international DMP initiatives are provided in the final presentation.",,.pdf * .docx * .pptx,Data Management Plan * DMP * ActiveDMPs * machine-actionable * Digital Curation Centre * DMPonline * DMPTool * DMPRoadmap,en,,presentation,,2017-06-08,,,12.9,1
fc388cbe-8732-42a6-900b-991bb06c0e72,"Higman, Rosie",CC-BY-4.0,https://zenodo.org/records/400982,How NOT to share your data: avoiding data horror stories,University of Cambridge Zenodo Community (S) * Research data management (RDM) open training materials (R),"This presentation is designed to encourage best practice from researchers when sharing their data. It covers basic issues such as repositories, file formats, and cleaning spreadsheets. It was designed for researchers in the sciences who already have some basic awareness that data sharing has many benefits and is expected by many UK research funders. This presentation should take around 20 minutes to give.",https://w3id.org/kim/hochschulfaechersystematik/n0,.pdf *  .pptx,Research Data Management * Data Sharing * Excel ,en,bestpractices,presentation,,2017-03-20,researcher,,16.6,1
410785e4-fb07-4c05-bc94-03bbf64e7632,"Schneider, René * Stettler, Niklaus * Mastrandrea, Elena",CC-BY-4.0,https://zenodo.org/records/345467,Forschungsdatenmanagement,Research data management (RDM) open training materials (R),"Im Projekt Train 2 Dacar wurden Trainingsmodule zum Forschungsdatenmanagement erstellt und an das entsprechende Zielpublikum vermittelt. Die Vermittlung der Inhalte geschieht unter anderem via E-Learning-Module, die dem breiten Publikum von Forschenden (von welchen in Zukunft effizientes Datenmanagement verlangt wird) für ein Selbststudium sowie Datenbibliothekaren als Lehrmodule für eine Weitergabe im Rahmen von institutionsinternen Kursen und Weiterbildungen zur Verfügung stehen. Die Module sind matrixartig aufgebaut, sodass die Lehreinheiten nicht linear abgearbeitet werden müssen, sondern je nach Wissensstand in beliebiger Reihenfolge bearbeitet werden können. Die Plattform integriert neben Text auch verschiedene Medien darunter Bilder, Grafiken und Videos. Zusätzlich sind die Module mit Storytelling-Elementen und Übungen angereichert.",https://w3id.org/kim/hochschulfaechersystematik/n0,.pdf,research data management * e-learning * training,de,lecture,,,2017-03-04,researcher,,280 kB,1
b824a8f3-f2b1-42b0-85bf-ca3d78219d87,"Higman, Rosie * Teperek, Marta",CC-BY-4.0,https://zenodo.org/records/239090,Template Research Data Management workshop for STEM researchers,Research data management (RDM) open training materials (R) * University of Cambridge Zenodo Community (R),"

These materials are designed as a template for an introductory Research Data Management workshop for STEM postgraduate students and Early Career Researchers. The workshop is interactive and is designed to be run for 2-3 hours depending on which sections of the workshop are delivered. As it is a template workshop there is a lot of material to cover all disciplines, it is unlikely that all sections would be of interest to any one group of researchers. The sections are:
Introduction
Backup and file sharing
How to organise your data well
Data Tools
Personal and sensitive data
Data sharing
Data Management Plans

The workshop works best when adapted for a particular discipline and with a maximum of 30 participants. This workshop was developed for the Data Champions programme at the University of Cambridge and is an adaptation of workshops which are run on a regular basis for PhD students and Postdoctoral researchers. If you would like any more information please email info@data.cam.ac.uk and we would be happy to answer any questions that you have.",,.pdf * .docx * .pptx * .txt,Research Data Management * RDM * Workshop * Data Champions,en,lecture,,,2017-01-11,researcher,,90.1,1
0ebe9668-e75c-49a3-aae1-9fbcb804533d,"Curdt, Constanze * Krämer, Florian * Hess, Volker * Lopez, Ania * Magrean, Benedikt * Rudolph, Dominik * Vompras, Johanna",CC-BY-4.0,https://zenodo.org/records/165126,Einführung in Forschungsdatenmanagement,Research data management (RDM) open training materials (R),"Vorlagefolien zur Einführung in das Thema Forschungsdatemanagement. Zielgruppe: Hochschulgremien, Leitungsebenen. Gedacht zur freien Nachnutzung und Veränderung/Ergänzung mit eigenem institutionellem Logo, etc. Entstanden aus hochschulübergreifender Zusammenarbeit der Hochschulen in Nordrhein-Westfalen.

Presentation sheets for introducing research data management, specially for university boards, management level. Intended to be freely reused an modified using own logo, etc. Originated from the cooperation between the univeristies in North Rhine-Westphalia.

Language: German.
",,.pptx,Forschungsdatenmanagement * Research Data Management * FDM * RDM,de,,presentation,novice,2013-02-28,,,5.1,1
211782f3-74a8-4980-a986-299674c7eb77,"Horton, Laurence",CC-BY-4.0,https://zenodo.org/records/61978,LSE Research Data Management Data Sharing Objections FAQs and Naughts and Crosses Game,Research data management (RDM) open training materials (R),"This collection comprises of a set of common objections to data sharing. There are two components. One is a pdf of common objections to data sharing, with suggested responses to these objections. The other are powerpoint slides for game of naughts and crosses (also known as Tic-tac-toe or X and O) based on these common objections to data sharing. Like the TV version, players are expected to win the square by, in this case, providing a satisfactory response to a data sharing objection. There are two versions of the game. One is a plain slide version, another is a version using a screen shot from the 1970s British comedy game show, ""Celebrity Squares"".",,.pdf *  .pptx,Research Data Management * Game * Naughts and Crosses * Data sharing Objections * Tic-tac-toe * X and O,en,,presentation,,2016-09-08,,,836 kB,1
b4a9234b-af9f-46ac-b5d5-cc7a2550e0b2,"Welburn, Stephen J.",CC-BY-4.0,https://zenodo.org/records/51177,SoDaMaT RDM training materials,Research data management (RDM) open training materials (R),"These files are outputs of the JISC-funded Sound Data Management Training project (SoDaMaT). The project developed and presented research data management (RDM) training to researchers in the field of digital audio.

 

The files are:

    an academic/management briefing on RDM, used as a starting point for a 30 minute session;
    a set of slides for a 1 hour workshop, shorter presentations were also given based on cut-down sets of these slides;
    and a document (in Open Office and PDF format) which contains the content of the SoDaMaT online training materials (the live version of these are held on the SoDaMaT wiki).

Both the briefing and presentation are in open Office format, and will need modifications before use. The presentation also includes some notes on slides for the presenter.

The original source for the materials is the SoDaMaT web-site.
",,.odt * .odp * .pdf,RDMTrain * c4dm * qmul * digital music * research data management * training materials * jiscmrd * rdm * data management,en,,presentation,,2013-02-28,researcher,,617 kB,1
fe8d2eea-c11d-4207-9585-c6827254e747,"Helbig, Kerstin",CC-BY-4.0,https://zenodo.org/records/33485,Hinweise und Checkliste zur Erstellung eines Datenmanagementplans,Research data management (RDM) open training materials (R),"Instructions and checklist for data management plan creation. The document is in German.

Supplemental material to presentation
Helbig, Kerstin et al. (2015). Datenmanagementpläne für EU, DFG und BMBF. Zenodo. 10.5281/zenodo.33482
",,.pdf,research data * research data management * data management plan * funding documents * proposal preparation instructions,de,https://w3id.org/kim/hcrt/other,text,,2015-11-09,,,180 kB,1
3d2cffba-9d03-4862-bdf1-2bd49391eb45,"Helbig, Kerstin * Aust, Pamela",CC-BY-4.0,https://zenodo.org/records/33482,"Datenmanagementpläne für EU, DFG und BMBF",Research data management (RDM) open training materials (R),"Presentation about research data management plans for research funders like European Commission (Horizon 2020 Research Data Pilot), German Research Foundation (Deutsche Forschungsgemeinschaft, DFG) and Federal Ministry of Education and Research (Bundesministerium für Bildung und Forschung, BMBF).

Topics:

    What are data management plans?
    Why do I need a data management plan?
    How does a good data management plan look like? Which aspects need to be kept in mind?
    Practical work with the tool DMPonline (https://dmponline.dcc.ac.uk/)
    Discussion, Q&A session

Workshop held at Humboldt-Universität zu Berlin, 22 October 2015. The slides are in German.

Additional data management plan instructions are also available via Zenodo.
",,.pdf,research data * research data management * data management plan * funding documents * proposal preparation instructions * Horizon 2020 * Deutsche Forschungsgemeinschaft * Bundesministerium für Bildung und Forschung * DMPonline,de,,presentation,,2015-11-09,,,1.8,1
e8eca5e4-85ca-40b7-92c6-b76d6ba4345a,"Wuttke, Ulrike",CC0-1.0,https://zenodo.org/records/33413,WDS-RDA Publishing Data Workflows Working Group Analysis sheet FINAL,Research data management (RDM) open training materials (R),"

NB: This dataset is superseded by:

Murphy, Fiona et al.. (2015). WDS-RDA-F11 Publishing Data Workflows WG Synthesis FINAL CORRECTED. Zenodo. 10.5281/zenodo.33899

Data Publishing Workflows collected and analysed between 1 February - 30 June 2015. Fields were populated using a combination of consultation and desk research. This is a refined version of the previous spreadsheet also lodged in Zenodo: 

Murphy, Fiona et al.. (2015). WDS-RDA Publishing Data Workflows Working Group Analysis sheet. Zenodo. 10.5281/zenodo.19107",,.xlsx,data publishing * workflows * journals * repositories * research data,en,https://w3id.org/kim/hcrt/data,,,2019-06-29,,,0.025,1
0f9c2636-75aa-4cbb-a2ae-fdc0fe9e6d8e,"Clarke, Paul * Jones, Sarah * Gray, Stephen",AAL,https://zenodo.org/records/28548,Managing Creative Arts Research Data post graduate module (Bristol/DCC),Research data management (RDM) open training materials (R),"This post-graduate teaching module for creative arts disciplines is focused on making digital output which is highly usable and has maximum impact. The content is well suited for inclusion within MA programmes dealing with ephemeral art forms such as dance, music, visual art, theatre or media design. Content is presented as stand-alone .HTML documents which can be included within a VLE. Learning is self-directed and an optional, summative assessment exercise is also provided along with a detailed introductory guide. This module was the result of the Jisc-funded CAiRO (Curating Artistic Research Output) project, a collaboration between The University of Bristol and the Digital Curation Centre.",https://w3id.org/kim/hochschulfaechersystematik/n9,.pdf,research data management * performing arts research * teaching modules * creative arts * visual art research * digital preservation * practice as research * postgraduate research skills * research support skills  ,en,lecture,,,2013-06-04,student (BA) * student (MA) * student (PhD) * researcher,,1.2,1
27cbc5c7-f29a-421e-b828-de041151ebd8,"Lloyd-Smith, Lindsay",CC-BY-NC-SA-4.0,https://zenodo.org/records/28525,Research data management training modules in Archaeology (Cambridge),Research data management (RDM) open training materials (R),"Looking after digital data is central to good research. We all know of horror stories of people losing or deleting their entire dissertation just weeks prior to a deadline! But even before this happens, good practice in looking after research data from the beginning to the end of a project makes work and life a lot less stressful. Defined in the widest sense, digital data includes all files created or manipulated on a computer (text, images, spreadsheets, databases, etc). With publishing and archiving of research increasingly online we all have a responsibility to ensure the long-term preservation of archaeological data, while at same time being aware of issues of sensitive data, intellectual property rights, open access, and freedom of information. The DataTrain teaching materials have been designed to familiarise post-graduate students in good practice in looking after their research data. A central tenet is the importance of thinking about this in conjunction with the projected outputs and publication of research projects. The eight presentations, followed by group discussion and written exercises, follow the lifecycle of digital data from pre-project planning, data creation, data management, publication, long-term preservation and lastly to issues of the re-use of digital data. At the same time the course follows the career path of researchers from post-graduate research students, through post-doctoral research projects, to larger collaborative and inter-disciplinary projects. The teaching material is targeted at co-ordinators of Core Research Skills courses for first year post-graduate research students in archaeology. The material is open access and you are invited to re-use and amend the content as best suits the requirements of your university department. The complete course is designed to run either as a four hour half-day workshop, or 2 x 2 hour classes. Alternatively, individual modules can be slotted into existing data management and core research skills teaching.",https://w3id.org/kim/hochschulfaechersystematik/n012,,research data management * postgraduate research skills * archaeology * research support skills,en,lecture,,,2015-08-19,,,16.4,1
